楊維仁,,,,,,,●,●,●,●,
君盛餐飲服務事業有限公司,,,,,,,●,,,,
沐新食品有限公司,24266970,新北市板橋區信義路165號,http://gcis.nat.g0v.tw/id/24266970,,,,●,●,●,●,
陳業資,,,,,,,●,●,●,●,
雙翼食品有限公司,25036878,新北市樹林區忠愛街3號2樓,http://gcis.nat.g0v.tw/id/25036878,,,,●,●,●,,
蘇明珊,,,,,,,●,●,●,●,
東稻股份有限公司,27558042,新北市新莊區三和路37之2號,http://gcis.nat.g0v.tw/id/27558042,,,,,●,,,
黃金森,,,,,,,,●,,,
壯元食品有限公司,,,,,,,,,●,,
強鮮股份有限公司,27987923,新北市中和區中山路2段351號4樓之6,http://gcis.nat.g0v.tw/id/27987923,,,,●,●,●,,
捷希行銷股份有限公司,80177459,臺北市信義區基隆路1段159號6樓,http://gcis.nat.g0v.tw/id/80177459,,,,●,●,●,●,
棋美點心屋,15548203,新北市板橋區大觀路３段１９３號,http://gcis.nat.g0v.tw/id/15548203,,,,,●,●,,
林明祈,,,,,,,●,●,●,,
林明朗,01652726,臺北市南港區南港路2段204號2樓,http://gcis.nat.g0v.tw/id/01652726,,,,●,●,●,,
林明田,,,,,,,●,●,●,,
協呈食品股份有限公司,28578307,新竹市北區民富里延平路1段152號,http://gcis.nat.g0v.tw/id/28578307,,,,●,●,,,
輝利食品行,,,,,,,●,●,,,
蘇裔仁,,,,,,,,●,●,●,
德旭食品有限公司,24487811,新北市汐止區江北里汐萬路1段246號,http://gcis.nat.g0v.tw/id/24487811,,,,,●,●,●,
阪屋食品股份有限公司,96987342,臺北市信義區基隆路1段186號6樓之6,http://gcis.nat.g0v.tw/id/96987342,,,,,●,,,
亞美食品有限公司,80016068,新北市土城區承天路71巷4弄3號及5號1樓,http://gcis.nat.g0v.tw/id/80016068,,,,,●,,,
日鴻食品有限公司,53417131,新北市板橋區和平里和平路15號2樓,http://gcis.nat.g0v.tw/id/53417131,,,,,●,,,
乾杯股份有限公司,,,,,,,,●,,,
三商行股份有限公司,,,,,,,,,,●,
藍海國際餐飲股份有限公司,27730677,新北市五股區興珍里五工六路24號(1樓),http://gcis.nat.g0v.tw/id/27730677,,,,,●,●,,
乾杯一風堂股份有限公司,53697365,新北市樹林區三俊街280號,http://gcis.nat.g0v.tw/id/53697365,,,,,●,●,●,
湘鄉食品有限公司,,,,,,,,●,●,,
齊朋股份有限公司,28741758,新北市中和區連城路222巷8弄3號3樓,http://gcis.nat.g0v.tw/id/28741758,,,,,●,,,
盈客有限公司,53110033,臺北市士林區天母北路9巷2號地下,http://gcis.nat.g0v.tw/id/53110033,,,,,●,,,
馥品屋烘焙原料店,30273415,新北市樹林區大安路173號,http://gcis.nat.g0v.tw/id/30273415,,,,,●,●,,
吳建裕,,,,,,,,●,,,
林溪泉,,,,,,,,●,,,
豐碩食品有限公司,53208015,新北市土城區員仁里中央路2段390巷6號,http://gcis.nat.g0v.tw/id/53208015,,,,,,●,●,
大快食品有限公司,29164065,新北市深坑區北深路3段155巷29號5樓,http://gcis.nat.g0v.tw/id/29164065,,,,,●,,,
幸味村有限公司,28180094,臺北市內湖區民權東路6段160號5樓,http://gcis.nat.g0v.tw/id/28180094,,,,,●,,,
永康餐飲股份有限公司,53540738,臺北市內湖區陽光街345巷6號3樓,http://gcis.nat.g0v.tw/id/53540738,,,,,●,●,,
創新美味股份有限公司,53930095,臺北市中正區羅斯福路3段284巷11號1樓,http://gcis.nat.g0v.tw/id/53930095,,,,,●,,,
李勝育,,,,,,,,,●,,
龍珍食品有限公司,,,,,,,,,●,,
老字號小吃店,48976660,臺北市大安區仁愛路4段69號,http://gcis.nat.g0v.tw/id/48976660,,,,,,●,●,
李丞仁,,,,,,,,,●,,
陳仲凱,,,,,,,,,●,,
巧之軒烘焙坊,,,,,,,,,●,,
新義興餅舖,14653071,新北市淡水區水碓街４６巷９號５樓（現場僅供辦公室使用）,http://gcis.nat.g0v.tw/id/14653071,,,,,,,●,
瑪莉亞食品有限公司,86366457,新北市永和區竹林路二二九號一樓,http://gcis.nat.g0v.tw/id/86366457,,,,,,●,,
鴻華食品有限公司,29090141,新北市永和區成功路2段211巷6號1樓,http://gcis.nat.g0v.tw/id/29090141,,,,,,●,●,
金筆食品有限公司,,,,,,,,,,●,
鈺宏食品有限公司,53412987,新北市樹林區三俊街85巷6號,http://gcis.nat.g0v.tw/id/53412987,,,,,,,●,
力遠貿易股份有限公司,27566325,臺北市內湖區民權東路6段90巷31弄5號,http://gcis.nat.g0v.tw/id/27566325,,,,●,,,,
大悟實業有限公司,24253308,桃園縣龜山鄉自強東路145號,http://gcis.nat.g0v.tw/id/24253308,,●,,●,,,,
崧泉有限公司,,,,●,●,●,●,●,●,●,●
乖乖股份有限公司,04217017,桃園縣中壢市東園路48號,http://gcis.nat.g0v.tw/id/04217017,●,●,●,●,●,●,,
富煒團膳有限公司,80705682,桃園縣楊梅市中山里4鄰環東路293號,http://gcis.nat.g0v.tw/id/80705682,,,,●,●,,,
加大商行,99217889,宜蘭縣員山鄉員山村復興路一五一號一樓,http://gcis.nat.g0v.tw/id/99217889,●,●,●,●,●,●,●,●
銘新食品企業有限公司,80208002,桃園縣楊梅市仁美里仁平路27巷17號1樓,http://gcis.nat.g0v.tw/id/80208002,,●,●,●,,,,
銘新食品企業有限公司,80208002,桃園縣楊梅市仁美里仁平路27巷17號1樓,http://gcis.nat.g0v.tw/id/80208002,●,,,,,,,
潤泰創新國際股份有限公司八德分公司,,,,●,●,●,●,,,,
大潤發流通事業(股)公司平鎮分公司,,,,●,●,●,●,●,●,●,●
大潤發流通事業(股)公司中壢分公司,,,,●,●,●,●,●,●,●,●
台威食品有限公司,89528701,桃園縣龜山鄉嶺頂村東萬壽路311巷2號,http://gcis.nat.g0v.tw/id/89528701,●,●,●,,,,,
大潤發流通事業（股）公司桃園中華分公司,,,,●,●,●,,,,,
沅益食品有限公司,16728983,桃園縣八德市大湳里和成路47號,http://gcis.nat.g0v.tw/id/16728983,●,,,,,,,
逸馨園有限公司,16419810,桃園縣龜山鄉大同村大同路356巷33弄18號,http://gcis.nat.g0v.tw/id/16419810,●,,,,,,,
安佳企業社,,,,,●,,●,,●,,
御廚房食品有限公司,27646159,桃園縣龜山鄉南上村民生北路一段２巷８弄８號１樓,http://gcis.nat.g0v.tw/id/27646159,,●,,●,●,●,●,
乙馨食品行,02659424,桃園縣平鎮市建安里快速路二段六一六巷六號一樓,http://gcis.nat.g0v.tw/id/02659424,,,,,●,,,
乙馨食品行,02659424,桃園縣平鎮市建安里快速路二段六一六巷六號一樓,http://gcis.nat.g0v.tw/id/02659424,●,●,●,●,,,,
尚津實業有限公司,27610390,桃園縣桃園市廈門街61巷1之1號2樓,http://gcis.nat.g0v.tw/id/27610390,,●,●,●,●,●,,
游昌盛,,,,,●,,,,,,
陳健全,,,,,,●,,,,,
唐門食品有限公司,27304152,桃園縣楊梅市永平路539號,http://gcis.nat.g0v.tw/id/27304152,,,●,●,●,,,
祥龍食品有限公司,25155732,桃園縣楊梅市永寧里環南路109巷4號6樓,http://gcis.nat.g0v.tw/id/25155732,,,,,●,,,
大潤發流通事業股份有限公司八德分公司,,,,,,,●,●,●,●,
昇陽肉鬆行,,,,,,,●,●,,,
梁世鴻,,,,,,,●,●,●,,
金總合食材有限公司,53308133,桃園縣桃園市民族路236號4樓之4,http://gcis.nat.g0v.tw/id/53308133,,,,●,●,●,,
豪而昇國際食品有限公司,16193622,桃園縣中壢市永光里民權路3段334巷46號1樓,http://gcis.nat.g0v.tw/id/16193622,,,,,●,,,
米吉屋團膳有限公司,53263179,桃園縣中壢市過嶺里福祥路259巷3號,http://gcis.nat.g0v.tw/id/53263179,,,,,●,●,,
均廣定有限公司,16712595,桃園縣龍潭鄉華南路一段102號,http://gcis.nat.g0v.tw/id/16712595,,,,,●,●,●,
沅裕商行,09632301,桃園縣大園鄉田心村和平西路７５之３號２樓,http://gcis.nat.g0v.tw/id/09632301,,,,,●,●,●,
超秦企業股份有限公司,02634682,桃園縣桃園市永安路1063號,http://gcis.nat.g0v.tw/id/02634682,,,,,,●,,
超秦企業股份有限公司,02634682,桃園縣桃園市永安路1063號,http://gcis.nat.g0v.tw/id/02634682,,,,,●,,,
富莨行,,,,,,,,●,●,●,
艾佳食品原料行,,,,,,,,●,●,,
漢雅食品有限公司,,,,,,,,,●,,
沅富食品有限公司,54261425,桃園縣大園鄉三石村三和路64巷3弄11號,http://gcis.nat.g0v.tw/id/54261425,,,,,,●,,
紅榜股份有限公司,54257484,桃園縣平鎮市快速路2段616巷6號,http://gcis.nat.g0v.tw/id/54257484,,,,,,●,●,
囷鼎企業社,34935872,桃園縣八德市大興里重慶街188巷5弄1號1樓,http://gcis.nat.g0v.tw/id/34935872,,,,,,,●,
富翔國際食品有限公司,54222606,新竹市香山區港南里海埔路179號1樓,http://gcis.nat.g0v.tw/id/54222606,,,,,,●,●,
大通食品企業已獻公司,,,,,●,●,,,,,
普羅食品有限公司,27602080,苗栗縣竹南鎮竹南里17鄰博愛街171號1樓,http://gcis.nat.g0v.tw/id/27602080,●,●,●,●,●,●,●,
林奇珍食品行,,,,,,●,,,,,
清濱有限公司,,,,●,●,●,●,●,●,●,●
大潤發流通事業(股)公司忠孝分公司,,,,●,●,●,●,●,●,●,●
潤泰創新國際(股)公司新竹分公司,,,,●,●,●,●,●,●,●,●
良橙有限公司,80648634,新竹縣竹北市聯興里中正西路1066巷12號,http://gcis.nat.g0v.tw/id/80648634,●,●,●,●,●,●,●,●
苗霖行,99865569,臺中市南屯區大誠里大墩一街７８號,http://gcis.nat.g0v.tw/id/99865569,●,,,,,,,
冠昇食品工業股份有限公司,50503528,苗栗縣竹南鎮崎頂里8鄰山頂15號,http://gcis.nat.g0v.tw/id/50503528,●,,,,,,,
橋農食品企業有限公司,70512778,苗栗縣頭份鎮忠孝里七鄰中正路一三三號,http://gcis.nat.g0v.tw/id/70512778,,,●,,,,,
瑞源餅店,02759556,新竹縣北埔鄉北埔村南興路一二四號,http://gcis.nat.g0v.tw/id/02759556,,,●,,,,,
大潤發流通事業(股)公司頭份分公司,,,,,,●,●,●,●,●,
優賞企業有限公司,80701567,新竹市中山路640巷102號1樓,http://gcis.nat.g0v.tw/id/80701567,,,,●,●,,,
富農生技工業有限公司,53052723,苗栗縣頭份鎮自強里7鄰中正路133號,http://gcis.nat.g0v.tw/id/53052723,,,●,●,,,,
順旺行,,,,,,,●,●,●,●,
張嘉明,,,,,,,●,,,,
新勝企業有限公司,,,,,,,,●,●,●,
日丰商行,,,,,,,,●,●,●,
李永順,,,,,,,,●,,,
燈燦麻油行,,,,,,,,●,●,,
合泰食品南北雜貨行,45478979,苗栗縣頭份鎮仁愛里１０鄰東興路３２號１樓,http://gcis.nat.g0v.tw/id/45478979,,,,,●,,,
朱記食品行,30107388,新竹縣竹北市大義里尚義街６５巷２２弄２號１樓,http://gcis.nat.g0v.tw/id/30107388,,,,,,●,●,
羅文玉,,,,,,,,,●,,
合泰食品南雜貨行,,,,,,,,●,●,●,
春豐行,,,,,,,,,●,●,
新龍企業有限公司,54776182,新竹市香山區頂福里中山路640巷27號1樓,http://gcis.nat.g0v.tw/id/54776182,,,,,,,●,
連興油行,05394714,臺中市西屯區何仁里長安路一段４５號一樓,http://gcis.nat.g0v.tw/id/05394714,●,●,●,●,●,●,●,●
大潤發流通事業(股)公司台中分公司,,,,●,●,●,●,●,●,●,●
張春行,55917505,臺中市豐原區西湳里文昌街９５巷１２號１樓,http://gcis.nat.g0v.tw/id/55917505,●,●,●,●,●,●,●,●
昌勝食品有限公司,84396104,臺中市北區益華街6、8號,http://gcis.nat.g0v.tw/id/84396104,●,●,●,●,●,●,●,●
辰豐實業有限公司,84517249,臺中市西屯區中清路151之25號,http://gcis.nat.g0v.tw/id/84517249,●,●,●,,●,●,●,●
利生食品有限公司,84560097,臺中市西屯區大河里河南路2段83號1樓,http://gcis.nat.g0v.tw/id/84560097,,,,,,●,●,
今口香調理食品有限公司,23832625,臺中市太平區太平里甲堤路608號,http://gcis.nat.g0v.tw/id/23832625,,●,●,●,●,●,●,
大買家股份有限公司台中北屯分公司,,,,●,●,●,●,●,●,●,●
大買家股份有限公司,84442769,臺中市西區大隆路20號14樓之8,http://gcis.nat.g0v.tw/id/84442769,●,●,●,●,●,●,●,●
大買家股份有限公司大里國光分公司,,,,●,●,●,●,●,●,●,●
聯弘有限公司,16926111,臺中市大甲區順天里信義路38之3號,http://gcis.nat.g0v.tw/id/16926111,●,●,●,●,●,●,●,
果子町有限公司,12925323,臺中市太平區中平里中興路55-11號2樓,http://gcis.nat.g0v.tw/id/12925323,●,,,,,,,
中憶長城有限公司,,,,●,●,●,●,●,,,
林文波,,,,●,,,,,,,
羽捷食品有限公司,80702502,臺中市烏日區溪埧里溪福路128巷50號1樓,http://gcis.nat.g0v.tw/id/80702502,,●,●,,,,,
楊其派,,,,●,●,,,,,,
振良行有限公司,89307284,臺中市豐原區陽明里自強南街221號1樓,http://gcis.nat.g0v.tw/id/89307284,●,●,●,●,●,●,●,●
真圓企業有限公司,,,,,●,●,,,,,
重地企業有限公司,,,,●,●,●,●,●,●,●,●
台糖-西屯,,,,●,,,,,,,
宏茆有限公司,80618097,臺中市西區五權西六街84號1樓,http://gcis.nat.g0v.tw/id/80618097,●,●,●,●,●,●,●,
香豪佳食品有限公司,23381044,臺中市大里區大元里大衛路49號,http://gcis.nat.g0v.tw/id/23381044,●,,,,,,,
東昇食品有限公司,22114442,臺中市西區精誠路317號1樓,http://gcis.nat.g0v.tw/id/22114442,●,,,,,,,
佳順免洗餐具商行,,,,●,,,,,,,
家會香食品股份有限公司,22214293,臺中市西區公正里大進街114號1樓,http://gcis.nat.g0v.tw/id/22214293,●,●,●,●,●,●,●,
金協和南北雜貨行,17385520,臺中市北屯區水景里景賢南二路107之1號,http://gcis.nat.g0v.tw/id/17385520,●,,,,,,,
味全食品工業（股）公司台中總廠,,,,,●,,●,●,●,●,
麥達康食品有限公司,,,,●,●,●,●,,,,
福有全食品廠有限公司,,,,,●,,,,,,
就是美南北雜貨免洗餐具量販店,,,,,●,,,,,,
就是美南北雜貨免洗餐具量販店,,,,●,,,,,,,
味宏食品行,45300376,臺中市大甲區頂店里中山路１段１２１０巷９號１樓,http://gcis.nat.g0v.tw/id/45300376,,●,●,●,,,,
尚順食品有限公司,,,,,●,,,,,,
馬味之祖實業有限公司,24293189,臺中市北屯區仁和里水湳路145-6號1樓,http://gcis.nat.g0v.tw/id/24293189,,,●,●,●,●,●,
金籠粵式點心專賣店,45841921,臺中市北區五常里五權路409號1樓,http://gcis.nat.g0v.tw/id/45841921,,,●,,,,,
耕坊行股份有限公司,23537996,臺中市西屯區協和里工業區16路5號,http://gcis.nat.g0v.tw/id/23537996,,,●,●,●,●,●,
優勢餐飲企業股份有限公司,25194405,臺中市太平區旱溪東路二段168號1樓,http://gcis.nat.g0v.tw/id/25194405,,,●,●,●,●,●,
急食鮮調理食品有限公司,13076066,臺中市太平區鵬儀路296巷6弄45號,http://gcis.nat.g0v.tw/id/13076066,,,●,●,●,●,●,
立晟食品有限公司,,,,,,,●,,,,
歐德意國際企業有限公司,,,,,,,●,,,,
米食家企業有限公司,28641723,臺中市大里區樹王里東興路535巷66號一樓,http://gcis.nat.g0v.tw/id/28641723,,,,,,,●,
中億商行,13953753,彰化縣福興鄉福興村沿海路５段３２１號,http://gcis.nat.g0v.tw/id/13953753,,,,●,●,●,●,
茗泰食品有限公司,28573416,臺中市北屯區昌平路2段20-3號1樓,http://gcis.nat.g0v.tw/id/28573416,,,,,,,●,
麥可利食品有限公司,13022479,臺中市神岡區社口里社口街10巷10號,http://gcis.nat.g0v.tw/id/13022479,,,,,●,,●,
台灣伊殺貝爾食品股份有限公司,,,,,,,,●,,,
長松食品有限公司,89506811,臺中市沙鹿區埔子里鎮南路一段319號,http://gcis.nat.g0v.tw/id/89506811,,,,,,●,,
勝也有限公司,28627996,臺中市北區三民路三段190號1、2樓,http://gcis.nat.g0v.tw/id/28627996,,,,,,●,,
