name,url,image,area,address,contact,latitude,longitude
東西庄社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=263B96AF-FC8E-4D9D-9027-AEA5E2D3089A,http://tnda.tainan.gov.tw/warehouse/B50000/IMG_1439.JPG,官田區,臺南市官田區東庄里西庄125之2號,5791797,23.18,120.29
官田社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=2797A7D7-3234-47C6-B070-731E552B9F19,http://tnda.tainan.gov.tw/warehouse/B50000/IMG_1426.JPG,官田區,臺南市官田區官田里官田315號,0928787199,23.18,120.34
二鎮社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=8618E015-C04E-4DA6-A7FB-0BC6FE27AFB9,http://tnda.tainan.gov.tw/warehouse/B50000/IMG_1434.JPG,官田區,台南市官田區二鎮里68號之1,0928706558,23.21,120.33
渡頭社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=0534B716-E72D-4EFA-9BA3-23B2EC1629FF,http://tnda.tainan.gov.tw/warehouse/B50000/IMG_1422.JPG,官田區,臺南市官田區渡頭里2鄰渡子頭18號,0911551900,23.16,120.32
大崎社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=ECD28B8E-A971-4826-B700-A91B71EAC07C,http://tnda.tainan.gov.tw/warehouse/B50000/IMG_0383.JPG,官田區,臺南市官田區大崎里4鄰大崎30之6號,0933624862,23.19,120.37
社子社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=8D4CE988-1E65-4569-AD63-000B4C461F02,http://tnda.tainan.gov.tw/warehouse/B50000/IMG_1039.JPG,官田區,臺南市官田區社子里2鄰社子11號,0937615178,23.193185,120.329890
鳳凰里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=3544931C-5A60-4E29-93CF-E1531436A48A,http://tnda.tainan.gov.tw/warehouse/A50000/鳳凰里活動中心.jpg,安南區,臺南市安南區鳳凰里安中路一段700巷1號,06-2467013,23.034123,120.210515
新順里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=10B4DA64-D470-4159-B45D-72AF74BF6F2D,http://tnda.tainan.gov.tw/warehouse/A50000/IMG_0994.JPG,安南區,台南市安南區新順里慶安路220巷5號,0933397003,23.045652239362,120.214126
茅埔活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=0C4C30BD-0D54-4AFB-9E17-4D793809FC4F,http://tnda.tainan.gov.tw/warehouse/D00000/CIMG8382.JPG,南化區,臺南市南化區玉山里132之3號,06-5771513#104,23.0853254515232,120.527749861099
姑爺里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=0C9111B7-C6CB-4356-A0DD-904526BA4ED2,http://tnda.tainan.gov.tw/warehouse/A60000/DSC00116.JPG,新營區,臺南市新營區姑爺里22-1號,6564332,23.2677144532913,120.260034288361
埤寮里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=99798AF4-359B-40E8-97C6-D7C755E8A59C,http://tnda.tainan.gov.tw/warehouse/A60000/DSC00046.JPG,新營區,臺南市新營區埤寮里5鄰埤寮12-1號,6320550,23.3292873155096,120.317501047607
六里聯合活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=CDD32AE3-07D6-413A-850E-4DCAC4F20C24,http://tnda.tainan.gov.tw/warehouse/B70000/P1070682 (大型).JPG,佳里區,臺南市佳里區東寧里佳東路327巷20號,7222127#238,23.159952,120.183186
河東農村社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=80AD8C3F-FA37-434F-B5E6-B86922BB98C0,http://tnda.tainan.gov.tw/warehouse/A80000/外觀(1).JPG,白河區,台南市白河區河東里5鄰糞箕湖80-19號,6855102*26,23.344117,120.432359
新東里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=F65480EA-C2E3-40C8-903F-12C9E9CEC9CE,http://tnda.tainan.gov.tw/warehouse/A60000/DSC00043.JPG,新營區,臺南市新營區新東里10鄰東仁街10巷39號,6375526,23.3163078270686,120.328888957703
五興里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=E918C89C-689A-464E-8833-719041B086A5,http://tnda.tainan.gov.tw/warehouse/A60000/DSC00120.JPG,新營區,臺南市新營區五興里五間厝114-1號,6581508,23.2742469421856,120.272509033066
南紙里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=DFCCCB39-EF64-4471-8EC1-D4F9943D3DA6,http://tnda.tainan.gov.tw/warehouse/A60000/DSC00125.JPG,新營區,臺南市新營區南紙里10鄰南紙街80號,6565564,23.2996849594322,120.294227142822
角帶里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=5FF37E72-3F24-4027-BDEB-B474D1817634,http://tnda.tainan.gov.tw/warehouse/A60000/DSC00113.JPG,新營區,台南市新營區角帶里5鄰角帶圍65-1號,6524816,23.2811094202945,120.265948156097
七股社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=B325D8F1-C34E-4663-B56E-88A676C47CE3,http://tnda.tainan.gov.tw/warehouse/C00000/DSC07852.JPG,七股區,臺南市七股區七股里103-1號,7873200,23.1346485782568,120.127424423841
三股社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=4F3874DD-F59B-46D4-91A0-CC3510F56E63,http://tnda.tainan.gov.tw/warehouse/C00000/CIMG3600.JPG,七股區,臺南市七股區三股里3鄰39號,7881373,23.0996470259449,120.118170099433
竹港社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=4BE43DF8-2EB9-4B67-8DA6-816151077648,http://tnda.tainan.gov.tw/warehouse/C00000/IMG_0806.JPG,七股區,臺南市七股區竹港里52-19號,7891732,23.1109144403585,120.171116502438
玉成社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=1EE5C0BD-1BAF-453E-9670-389F578B5DA6,http://tnda.tainan.gov.tw/warehouse/C00000/DSC07842.JPG,七股區,臺南市七股區玉成里17號,7871989,23.1372004040576,120.134285606024
後港社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=52618CED-C69D-41EF-8453-A1610161202F,http://tnda.tainan.gov.tw/warehouse/C00000/後港社區活動中心.JPG,七股區,臺南市七股區後港里港西13號,7941672,23.1848729855552,120.145043379458
看坪社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=118DF389-3066-423B-93DB-5CFAE9D7EDEF,http://tnda.tainan.gov.tw/warehouse/C00000/DSC07826(1).JPG,七股區,臺南市七股區看坪里45-1號,06-7895189,23.1272401281515,120.147586282404
篤加社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=CB484464-86D7-47E1-9ACD-CD52369CCBEE,http://tnda.tainan.gov.tw/warehouse/C00000/篤加文物館.jpg,七股區,臺南市七股區篤加里篤加47-7號,7225625,23.1593236624015,120.127678079757
樹林社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=24A71300-6D3D-417A-B136-C2A5DECCA6F6,http://tnda.tainan.gov.tw/warehouse/C00000/IMG_0801.JPG,七股區,臺南市七股區樹林里樹林５－８號,7891577,23.1144552473377,120.156257978365
大寮社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=DF0B99D3-FDFA-4DE0-A40D-3019E5BD6862,http://tnda.tainan.gov.tw/warehouse/C00000/IMG_0833.JPG,七股區,臺南市七股區大寮里大寮36-12號,7875039,23.1495092471083,120.152874808865
鹽埕社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=5DB17E09-05C1-4C4D-A2F6-A10B09ADD144,http://tnda.tainan.gov.tw/warehouse/C00000/IMG_0815(1).JPG,七股區,臺南市七股區鹽埕里鹽埕165-1號,7800174,23.151515,120.089098
中寮社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=6AB183E0-E251-4D33-BD41-A81A9C5E8173,http://tnda.tainan.gov.tw/warehouse/C00000/IMG_0821.JPG,七股區,臺南市七股區中寮里中寮63-2號,06-7800882,23.1533637073985,120.108448146972
西寮社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=CE5BAF7F-2766-46F8-A809-CF58089676D7,http://tnda.tainan.gov.tw/warehouse/C00000/IMG_0825.JPG,七股區,臺南市七股區西寮里1-3號,7800262,23.1704200074279,120.096992727732
大林社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=A6A44CC2-F50F-4C4F-AD0D-2E5C9E1FA789,http://tnda.tainan.gov.tw/warehouse/A80000/外觀(2).JPG,白河區,台南市白河區大林里2鄰檨子林20-16號,6855102*26,192850.003,2581597.366
東角里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=83A84D78-07E1-45BC-8A64-AA8106683129,http://tnda.tainan.gov.tw/warehouse/B20000/DSCN5730.jpg,麻豆區,臺南市麻豆區東角里9鄰忠孝路44-1號,06-5718568,23.141698,120.251273
大德里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=494E4044-A90B-4955-B63B-F4D462F61312,http://tnda.tainan.gov.tw/warehouse/A00000/0(3).jpg,東區,臺南市東區大德里立德十路30巷51號,06-2156402,22.978157,120.215205
仙草社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=BCF81A70-894C-4ECE-8773-30488888E1EC,http://tnda.tainan.gov.tw/warehouse/A80000/仙草活動中心1.JPG,白河區,台南市白河區仙草里7-5號,6855102*26,196147.864,2582614.225
潭頂社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=D8D89F0C-38B4-4620-A23A-F83134BA7899,http://tnda.tainan.gov.tw/warehouse/C50000/IMG_7938.JPG,新市區,臺南市新市區潭頂里261-1號,,23.0772703736015,120.324738704918
郡西里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=FC28C1E4-34ED-4249-9E8A-5B5279060103,http://tnda.tainan.gov.tw/warehouse/A20000/01(1).jpg,中西區,臺南市中西區郡西里郡西路35號2樓,0932866855,22.989445,120.194075
崎內里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=E0448BC8-EE03-401E-A129-D4CAB6E1057D,http://tnda.tainan.gov.tw/warehouse/A80000/崎1.JPG,白河區,臺南市白河區崎內里3鄰內崎內19-1號,6855102*26,23.382994,120.46829
大林里中山堂,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=81732D05-4D3E-41FB-AF8D-1449A27C0240,http://tnda.tainan.gov.tw/warehouse/A80000/DSCN2237.JPG,白河區,臺南市白河區大林里2鄰檨子林20之12號,6855102*26,192850.003,2581597.366
曲溪社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=80886DF9-A491-4011-8047-B72111801EF2,http://tnda.tainan.gov.tw/warehouse/B60000/曲溪社區活動中心（1）.jpg,大內區,臺南市大內區曲溪里51-2號,(06)5763874,23.143482,120.38674
環湖社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=62DC9757-6AE1-4B12-859E-B902575BACAD,http://tnda.tainan.gov.tw/warehouse/B60000/環湖社區活動中心（1）.jpg,大內區,臺南市大內區環湖里57號,(06)5760165,23.169268,120.426048
二溪社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=09998D7D-D21B-487B-8440-31CBA8160A6E,http://tnda.tainan.gov.tw/warehouse/B60000/二溪社區活動中心（1）.jpg,大內區,臺南市大內區二溪里198-1號,(06)5763779,23.126715,120.410896
頭社社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=B15BAD84-D0A3-45AB-9344-0AD564044945,http://tnda.tainan.gov.tw/warehouse/B60000/頭社社區活動中心（1）.jpg,大內區,臺南市大內區頭社里10-1號,(06)5765578,23.150951,120.384476
大內社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=29F81642-F9D2-47F9-A3CF-9B6D356BA67C,http://tnda.tainan.gov.tw/warehouse/B60000/大內社區活動中心（1）.jpg,大內區,臺南市大內區大內里63號,(06)5765176,23.118461,120.362049
石子瀨社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=4E04C13A-5F93-4143-96B2-B862A31E7007,http://tnda.tainan.gov.tw/warehouse/B60000/石子瀨社區活動中心（1）.jpg,大內區,臺南市大內區石城里114-66號,(06)5761341,23.126488,120.36377
將軍社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=5C1231C3-2E73-4021-BDAE-853F17EA52EA,http://tnda.tainan.gov.tw/warehouse/C10000/將軍社區活動中心外觀(1).JPG,將軍區,臺南市將軍區將貴里13鄰將榮20之1號,06-7945176,23.216876,120.137211
文元文成里聯合活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=EFE9234E-CACC-4812-B2CA-A096DB0DAED4,http://tnda.tainan.gov.tw/warehouse/A30000/文元文成.bmp,北區,台南市北區和緯路3段370號,06-2595189,23.009778,120.193881
一甲社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=2B6311CC-13C1-4555-93E2-7522AF4AABB1,http://tnda.tainan.gov.tw/warehouse/D20000/一甲村.JPG,仁德區,臺南市仁德區一甲里忠義路256號,2707946,22.976549,120.254822
大屯社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=651ABF80-784A-4195-AB9F-6497A84A67C8,http://tnda.tainan.gov.tw/warehouse/B30000/大屯1.JPG,下營區,臺南市下營區大屯寮23-2號,0937613851,23.23628,120.23826
蔦松腳活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=46FE173E-2F85-451C-BD45-E827017C0BC3,http://tnda.tainan.gov.tw/warehouse/D20000/P1010167.JPG,仁德區,臺南市仁德區上崙里上崙211-9號,2709311,22.934345,120.259369
新厝活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=B46EC1F1-B3CB-46FF-AFAA-F8499399CAE0,http://tnda.tainan.gov.tw/warehouse/A90000/DSC01143.JPG,柳營區,台南市柳營區神農里新厝18-1號,06-6232591,183061.859,2573042.335
西華社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=302E77CB-3656-4787-8DA7-B69B86D5D0A9,http://tnda.tainan.gov.tw/warehouse/C10000/西華社區活動中心外觀5.JPG,將軍區,臺南市將軍區西華里12鄰西華140號,06-7942693,23.195537,120.155204
忠寮社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=54B1DBC5-EA83-402E-BBF4-A4156A0D265C,http://tnda.tainan.gov.tw/warehouse/C10000/忠寮社區活動中心外觀.JPG,將軍區,臺南市將軍區苓和里14鄰忠寮12號,0932868680,23.2198627195746,120.161153423279
苓保社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=3FA5E1E8-C5B7-4DB8-814F-CA0298D3CD3B,http://tnda.tainan.gov.tw/warehouse/C10000/苓保社區活動中心外觀-更新.JPG,將軍區,臺南市將軍區保源里7鄰苓保66之25號,0937666357,23.209134,120.162817
馬沙溝濱海活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=DAC86CF2-82B4-462B-B0B3-089B6ED153B8,http://tnda.tainan.gov.tw/warehouse/C10000/馬沙溝外觀.JPG,將軍區,臺南市將軍區長沙里3鄰長沙24之30號,06-7931099,23.222007,120.095619
長榮社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=346021AA-F75B-4583-A03D-804C4A80F8FF,http://tnda.tainan.gov.tw/warehouse/C10000/長榮社區活動中心外觀8.JPG,將軍區,臺南市將軍區長榮里4鄰長榮51-4號,0932759337,23.192004,120.164965
港東里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=3D1632F3-52A5-4B0C-8558-084712981D99,http://tnda.tainan.gov.tw/warehouse/B90000/DSC01606.JPG,西港區,臺南市西港區港東里烏竹林58之5號,0933628246,23.122934,120.215887
永樂里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=6348B09B-0431-4548-9180-DF917C2330D9,http://tnda.tainan.gov.tw/warehouse/B90000/PB220026.JPG,西港區,臺南市西港區永樂里7鄰大塭寮59之35號,0933670079,23.1039797881211,120.178803359976
甲中里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=4BF8F284-5967-45BC-8C58-3DF5891DA14B,http://tnda.tainan.gov.tw/warehouse/B30000/甲中里活動中心-正面.jpg,下營區,臺南市下營區甲中里12鄰16甲29-1號,6899827,23.283816,120.264359
安海里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=283F87EF-6C1E-4E38-A8BD-24A3444D6270,http://tnda.tainan.gov.tw/warehouse/A20000/安海里活動中心.jpg,中西區,臺南市中西區環河街94號之4,0929-158613,22.995876,120.192395
仙草里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=9358908F-2E2C-4EF2-9FAB-1A66D021B671,http://tnda.tainan.gov.tw/warehouse/A20000/01(5).jpg,中西區,臺南市中西區府緯街4巷6號,2149918,22.9840679378316,120.199406468868
南勢里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=93C56218-27F8-4FB4-9E89-ABB8B433F1C4,http://tnda.tainan.gov.tw/warehouse/B20000/clip_image002(4).jpg,麻豆區,臺南市南勢里16鄰南勢36號之204,06-5721920,23.1835525587294,120.259254598618
後甲南聖社區聯合活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=1B1AE3F0-A34E-400A-A825-F1476DBC547A,http://tnda.tainan.gov.tw/warehouse/A00000/0(11).jpg,東區,臺南市東區裕農路878號,06-3311391,22.989709,120.242833
中西東安社區聯合活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=53BE2873-6977-4E8F-B530-CCC583A9C010,http://tnda.tainan.gov.tw/warehouse/A00000/untitled(2).bmp,東區,臺南市東區長榮路2段17號,06-2366187,22.988843,120.220317
泉南里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=25376D5E-A218-41C0-86E2-F5E5EBF2F45D,http://tnda.tainan.gov.tw/warehouse/A00000/門面.JPG,東區,臺南市東區府連路326巷2號,06-2355566,22.984746,120.215482
崇明里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=812B0645-145D-423F-A855-FB29D1AFABB6,http://tnda.tainan.gov.tw/warehouse/A00000/01.jpg,東區,臺南市東區中華東路三段569號,06-2670483,22.975069,120.224012
六甲里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=16313041-92F8-43D7-98CD-55AA3E879781,http://tnda.tainan.gov.tw/warehouse/B40000/IMAG0065.jpg,六甲區,臺南市六甲區六甲里信義街238巷14弄17號1樓,6982028,23.229772,120.349501
西連里老人活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=1D12E011-ABFB-4F9E-8952-DDC575CDD0C4,http://tnda.tainan.gov.tw/warehouse/B30000/西連老人活動中心-正面照.JPG,下營區,臺南市下營區西連里西寮13-25號,6793325,23.208243,120.263332
岡林里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=4CA68478-0CBB-4687-8D75-EAA5489FE2F8,http://tnda.tainan.gov.tw/warehouse/D10000/DSC00428.JPG,左鎮區,臺南市左鎮區岡林里31號,06-5730462,23.064324,120.389056
二寮里中山堂,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=FFE9725E-054C-468A-A5C1-CEC50D389983,http://tnda.tainan.gov.tw/warehouse/D10000/DSC00434(1).JPG,左鎮區,臺南市左鎮區二寮里27號,06-5730039,22.997319,120.41145
澄山里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=3CA1D6AD-45DA-485C-8F46-F989097D2FB8,http://tnda.tainan.gov.tw/warehouse/D10000/DSC00476.JPG,左鎮區,臺南市左鎮區澄山里77-2號,06-5732896,23.029982,120.391846
內庄社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=35CC3026-82B2-466D-9E2C-CB2D52AF31FD,http://tnda.tainan.gov.tw/warehouse/D10000/DSC00425(2).JPG,左鎮區,臺南市左鎮區內庄里37號,06-5731526,23.0436,120.423416
左鎮社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=A5BD57A1-C611-447A-A113-9BF4CAF2CAC8,http://tnda.tainan.gov.tw/warehouse/D10000/左鎮里1(1).JPG,左鎮區,臺南縣左鎮區左鎮里39號,06-5731433,23.050781,120.407028
榮和里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=9F891AEF-764D-4C1A-8837-C988CD2C8645,http://tnda.tainan.gov.tw/warehouse/D10000/DSC00436(1).JPG,左鎮區,臺南市左鎮區榮和里60-7號,06-5732821,23.141698,120.251273
光和里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=2510DD2B-6FA7-43C6-B7D4-77FEC4A55950,http://tnda.tainan.gov.tw/warehouse/D10000/DSC00474(1).JPG,左鎮區,臺南市左鎮區光和里51-10號,06-5732705,23.063927,120.375465
廣安里中山堂,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=FCAE40C1-1FA4-4A15-BEF9-7DCE66AC285B,http://tnda.tainan.gov.tw/warehouse/A80000/DSCN0431.JPG,白河區,臺南市白河區廣安里枋子林43之1號,6855102*26,23.389917,120.402766
蘇林蘇厝社區民眾活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=C69FF653-C12F-4BCB-BFD3-70BC8999DC24,http://tnda.tainan.gov.tw/warehouse/C60000/P1040497.JPG,安定區,臺南市安定區蘇厝里456-1號,06-5922450,23.1296494362306,120.250919275147
六德里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=69BBE31A-CD5D-46B9-8ED3-019F647C840D,http://tnda.tainan.gov.tw/warehouse/C40000/PC190072(1).JPG,善化區,臺南市善化區六德里六分寮227-1號,0918770877,23.151602,120.299703
牛庄社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=AC79B68F-1442-4EC6-BFCC-A638F31A4A9C,http://tnda.tainan.gov.tw/warehouse/C40000/DSC00843.JPG,善化區,臺南市善化區牛庄里牛庄1-1號,06-5837226分機213,23.1375273107539,120.323787505341
大潭里頂潭活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=6DAC80CF-FD12-459D-A45A-A4D3D8CB8B33,http://tnda.tainan.gov.tw/warehouse/C00000/DSC00005.JPG,七股區,臺南市七股區大潭里頂潭32-1號,7941118,23.1926269517649,120.130409324169
嘉南里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=5A7924E7-199C-490A-91ED-3795EBF3DF63,http://tnda.tainan.gov.tw/warehouse/B50000/IMG_1013.JPG,官田區,臺南市官田區嘉南里3鄰嘉南22號,06-6984186,23.141698,120.251273
社子里六双活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=075F4C8B-BABC-4A9D-96EE-982C3D2F073F,http://tnda.tainan.gov.tw/warehouse/B50000/IMG_1006.JPG,官田區,臺南市官田區社子里六双16之5號,06-6901384,23.1664599107414,120.365380268509
海南里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=6F5F7383-F4C3-4225-AE7A-021501E248B6,http://tnda.tainan.gov.tw/warehouse/A50000/1.bmp,安南區,台南市府安路七段1巷2號,2588013,23.013915,120.182034
公塭里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=91E0EB3E-084B-4416-830B-28101074179A,http://tnda.tainan.gov.tw/warehouse/A50000/P1010727.JPG,安南區,台南市安南區育英街116號,06-2870498,23.0651034026428,120.160013
淵東里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=F760A283-241E-49CA-A286-D10423E4BDB4,http://tnda.tainan.gov.tw/warehouse/A50000/untitled(1).bmp,安南區,臺南市安南區淵東里智安二街70號,06-2551529,23.052013,120.177386
淵中里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=5229EB87-263A-4718-B09C-6100DA577E74,http://tnda.tainan.gov.tw/warehouse/A50000/IMG_4559.JPG,安南區,臺南市安南區淵中里安中路三段381號,06-2561701,23.0498140132209,120.174837
學東里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=03B6A292-4367-4343-A0C1-58F1A6B616C2,http://tnda.tainan.gov.tw/warehouse/A50000/DSC02091.JPG,安南區,台南市安南區公學路六段661號,2872927,23.0792961912342,120.144833
安西里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=7FDD0BBD-35D2-44D8-B8BE-30638B035CCF,http://tnda.tainan.gov.tw/warehouse/A50000/P1030895.JPG,安南區,台南市安西路101號,06-2461234,23.0330271861243,120.209036
菁豊里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=D26BC1E4-E5C7-484D-8BB0-4F305440A98C,http://tnda.tainan.gov.tw/warehouse/B00000/照片 023.jpg,後壁區,臺南市後壁區菁豊里74號,6621924,23.3767205412682,120.346226812103
安民社區活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=BE907030-517F-4891-A04A-2BA8838C9281,http://tnda.tainan.gov.tw/warehouse/A30000/安民社區活動中心.jpg,北區,臺南市北區海安路3段59號,06-2288999,23.002208,120.1992
竹圍里中山堂,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=A752FED6-A5F9-4333-8699-602290750682,http://tnda.tainan.gov.tw/warehouse/C80000/P1020849.JPG,玉井區,臺南市玉井區竹圍里武成街155巷7號,0972228312,23.131863,120.477898
總榮里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=1780B27E-5361-471E-A05E-3A64F7DFE78B,http://tnda.tainan.gov.tw/warehouse/B20000/100_0923.jpg,麻豆區,臺南市總榮里3鄰總爺庄32號之1,0960056269,23.1808061421743,120.270092734694
礁坑里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=1EA16F90-35C0-43FF-9BD7-BFCBB9DF544C,http://tnda.tainan.gov.tw/warehouse/C30000/礁坑里153號.JPG,新化區,臺南市新化區礁坑里36崙153號,5903385,23.043118,120.366554
旭山里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=53206955-8119-4F4C-8C74-37191383AB2F,http://tnda.tainan.gov.tw/warehouse/A90000/DSC01121.JPG,柳營區,臺南市柳營區旭山里山子腳9-1號,06-6233733,23.254843,120.403107
果毅里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=69C67272-02FB-4782-BAE6-E66460AFA583,http://tnda.tainan.gov.tw/warehouse/A90000/DSC01128.jpg,柳營區,臺南市柳營區果毅里果毅後61-1號,06-6231239,184795.964,2572635.665
人和里農民活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=679FCD1F-C7C8-4125-BC80-18E5AA83338F,http://tnda.tainan.gov.tw/warehouse/A90000/DSC01080.JPG,柳營區,臺南市柳營區人和里柳營路三段420巷1弄2號,06-6225629,178908.197,2577274.796
海西里活動中心,http://tnda.tainan.gov.tw/acthouse/actpage.asp?mainid=83505929-31E5-4277-9CD5-8BED66EE55C8,http://tnda.tainan.gov.tw/warehouse/A50000/xO7m7tauRIwCEwMIxZ3EUQ.jpg,安南區,臺南市安南區海西里海環街186號,06-2569119,23.037832,120.184418
